COD_CHAVE;DT_GERACAO;HH_GERACAO;ANO_ELEICAO;CD_TIPO_ELEICAO;NM_TIPO_ELEICAO;NR_TURNO;CD_ELEICAO;DS_ELEICAO;DT_ELEICAO;SG_UF;SG_UE;NM_UE;CD_CARGO;DS_CARGO;TP_AGREMIACAO;NR_PARTIDO;SG_PARTIDO;NM_PARTIDO;NR_FEDERACAO;NM_FEDERACAO;SG_FEDERACAO;DS_COMPOSICAO_FEDERACAO;SQ_COLIGACAO;NM_COLIGACAO;DS_COMPOSICAO_COLIGACAO;CD_SITUACAO_LEGENDA;DS_SITUACAO
2400016815592205;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SC;SC;SANTA CATARINA;5;SENADOR;PARTIDO ISOLADO;22;PL;PARTIDO LIBERAL;-1;#NULO#;#NULO#;#NULO#;2,40002E+11;#NULO#;PL;D;DEFERIDO
600016814151610;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;CE;CE;CEARÁ;10;2º SUPLENTE;PARTIDO ISOLADO;16;PSTU;PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO;-1;#NULO#;#NULO#;#NULO#;60001681415;#NULO#;PSTU;D;DEFERIDO
2800016813599001;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;544;Eleição Geral Federal 2022;02/10/2022;BR;BR;BRASIL;1;PRESIDENTE;COLIGAÇÃO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;-1;#NULO#;#NULO#;#NULO#;2,80002E+11;COLIGAÇÃO BRASIL DA ESPERANÇA;PT/PC DO B/PV / SOLIDARIEDADE / PSOL/REDE / PSB / AGIR / AVANTE / PROS;D;DEFERIDO
600016825681405;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;CE;CE;CEARÁ;5;SENADOR;COLIGAÇÃO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;60001682568;UNIÃO PELO CEARÁ;AVANTE / UNIÃO / PTB / REPUBLICANOS / PROS / PL / PODE;D;DEFERIDO
300016813561009;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AP;AP;AMAPÁ;9;1º SUPLENTE;COLIGAÇÃO;10;REPUBLICANOS;REPUBLICANOS;-1;#NULO#;#NULO#;#NULO#;30001681356;AMAPÁ PARA TODOS;SOLIDARIEDADE / UNIÃO / PP / PL / PSDB/CIDADANIA / PDT / REPUBLICANOS;D;DEFERIDO
300016813561109;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AP;AP;AMAPÁ;9;1º SUPLENTE;COLIGAÇÃO;11;PP;PROGRESSISTAS;-1;#NULO#;#NULO#;#NULO#;30001681356;AMAPÁ PARA TODOS;SOLIDARIEDADE / UNIÃO / PP / PL / PSDB/CIDADANIA / PDT / REPUBLICANOS;D;DEFERIDO
1300016822835503;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MG;MG;MINAS GERAIS;3;GOVERNADOR;COLIGAÇÃO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;-1;#NULO#;#NULO#;#NULO#;1,30002E+11;JUNTOS PELO POVO DE MINAS GERAIS ;PT/PC DO B/PV / PSD / PSB;D;DEFERIDO
600016825571810;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;CE;CE;CEARÁ;10;2º SUPLENTE;COLIGAÇÃO;18;REDE;REDE SUSTENTABILIDADE;3;Federação PSOL REDE;PSOL/REDE;REDE / PSOL;60001682557;CEARA CADA VEZ MAIS FORTE;PT/PC DO B/PV / MDB / PRTB / PSOL/REDE / SOLIDARIEDADE / PP;D;DEFERIDO
2100016821981805;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RS;RS;RIO GRANDE DO SUL;5;SENADOR;COLIGAÇÃO;18;REDE;REDE SUSTENTABILIDADE;3;Federação PSOL REDE;PSOL/REDE;REDE / PSOL;2,10002E+11;FRENTE DA ESPERANÇA;PSOL/REDE / PT/PC DO B/PV;D;DEFERIDO
2200016851225509;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RO;RO;RONDÔNIA;9;1º SUPLENTE;COLIGAÇÃO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;-1;#NULO#;#NULO#;#NULO#;2,20002E+11;JUNTOS PODEMOS MAIS;PODE / PSD / PMN;D;DEFERIDO
500016813114006;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;BA;BA;BAHIA;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;50001681311;#NULO#;PSB;D;DEFERIDO
2300016815385010;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RR;RR;RORAIMA;10;2º SUPLENTE;FEDERAÇÃO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;3;Federação PSOL REDE;PSOL/REDE;REDE / PSOL;2,30002E+11;#NULO#;PSOL/REDE;D;DEFERIDO
2700016830525007;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;TO;TO;TOCANTINS;7;DEPUTADO ESTADUAL;FEDERAÇÃO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;3;Federação PSOL REDE;PSOL/REDE;REDE / PSOL;2,70002E+11;#NULO#;PSOL/REDE;D;DEFERIDO
700016833353604;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;DF;DF;DISTRITO FEDERAL;4;VICE-GOVERNADOR;COLIGAÇÃO;36;AGIR;AGIR;-1;#NULO#;#NULO#;#NULO#;70001683335;UNIDOS PELO DF;AVANTE / PROS / AGIR / PP / SOLIDARIEDADE / MDB / PL;D;DEFERIDO
1300016847713604;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MG;MG;MINAS GERAIS;4;VICE-GOVERNADOR;COLIGAÇÃO;36;AGIR;AGIR;-1;#NULO#;#NULO#;#NULO#;1,30002E+11;MINAS NOS TRILHOS ;PP / PODE / SOLIDARIEDADE / PATRIOTA / AVANTE / PMN / AGIR / DC / MDB / NOVO;D;DEFERIDO
1700016812874507;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PE;PE;PERNAMBUCO;7;DEPUTADO ESTADUAL;FEDERAÇÃO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;1;Federação PSDB Cidadania;PSDB/CIDADANIA;CIDADANIA / PSDB;1,70002E+11;#NULO#;PSDB/CIDADANIA;D;DEFERIDO
2000016811732209;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RN;RN;RIO GRANDE DO NORTE;9;1º SUPLENTE;COLIGAÇÃO;22;PL;PARTIDO LIBERAL;-1;#NULO#;#NULO#;#NULO#;2,00002E+11;MUDA RN;PP / PL / UNIÃO / PSD / SOLIDARIEDADE / PSC;D;DEFERIDO
2600016844542203;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SE;SE;SERGIPE;3;GOVERNADOR;COLIGAÇÃO;22;PL;PARTIDO LIBERAL;-1;#NULO#;#NULO#;#NULO#;2,60002E+11;O POVO QUER;PTB / PL / PATRIOTA / PROS / PMN;D;DEFERIDO
100016830852005;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AC;AC;ACRE;5;SENADOR;COLIGAÇÃO;20;PSC;PARTIDO SOCIAL CRISTÃO;-1;#NULO#;#NULO#;#NULO#;10001683085;A esperança de um Acre melhor começa agora;REPUBLICANOS / PL / PRTB / PSC / MDB;D;DEFERIDO
1600016852432907;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PR;PR;PARANÁ;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;29;PCO;PARTIDO DA CAUSA OPERÁRIA;-1;#NULO#;#NULO#;#NULO#;1,60002E+11;#NULO#;PCO;D;DEFERIDO
2000016837952804;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RN;RN;RIO GRANDE DO NORTE;4;VICE-GOVERNADOR;PARTIDO ISOLADO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;2,00002E+11;#NULO#;PRTB;D;DEFERIDO
2700016832727705;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;TO;TO;TOCANTINS;5;SENADOR;COLIGAÇÃO;77;SOLIDARIEDADE;SOLIDARIEDADE;-1;#NULO#;#NULO#;#NULO#;2,70002E+11;UNIÃO PELO TOCANTINS;PTB / PSC / PDT / UNIÃO / PSDB/CIDADANIA / REPUBLICANOS / SOLIDARIEDADE;DR;DEFERIDO COM RECURSO
800016853534510;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;ES;ES;ESPÍRITO SANTO;10;2º SUPLENTE;COLIGAÇÃO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;1;Federação PSDB Cidadania;PSDB/CIDADANIA;CIDADANIA / PSDB;80001685353;JUNTOS POR UM ESPÍRITO SANTO MAIS FORTE;PSDB/CIDADANIA / MDB / PT/PC DO B/PV / PP / PDT / PODE / PROS / PSB;D;DEFERIDO
1600016852383310;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PR;PR;PARANÁ;10;2º SUPLENTE;PARTIDO ISOLADO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;-1;#NULO#;#NULO#;#NULO#;1,60002E+11;#NULO#;PMN;D;DEFERIDO
1800016851353306;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PI;PI;PIAUÍ;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;-1;#NULO#;#NULO#;#NULO#;1,80002E+11;#NULO#;PMN;D;DEFERIDO
400016821151305;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AM;AM;AMAZONAS;5;SENADOR;COLIGAÇÃO;13;PT;PARTIDO DOS TRABALHADORES;2;Federação Brasil da Esperança - FE BRASIL;PT/PC DO B/PV;PT / PV / PC DO B;40001682115;COLIGACAO EM DEFESA DA VIDA;PT/PC DO B/PV / PSD / MDB;D;DEFERIDO
1200016851332803;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MS;MS;MATO GROSSO DO SUL;3;GOVERNADOR;COLIGAÇÃO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;1,20002E+11;MUDANÇA DE VERDADE;AVANTE / PRTB;D;DEFERIDO
1200016815773609;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MS;MS;MATO GROSSO DO SUL;9;1º SUPLENTE;PARTIDO ISOLADO;36;AGIR;AGIR;-1;#NULO#;#NULO#;#NULO#;1,20002E+11;#NULO#;AGIR;D;DEFERIDO
700016833351503;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;DF;DF;DISTRITO FEDERAL;3;GOVERNADOR;COLIGAÇÃO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;70001683335;UNIDOS PELO DF;AVANTE / PROS / AGIR / PP / SOLIDARIEDADE / MDB / PL;D;DEFERIDO
1200016840002904;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MS;MS;MATO GROSSO DO SUL;4;VICE-GOVERNADOR;PARTIDO ISOLADO;29;PCO;PARTIDO DA CAUSA OPERÁRIA;-1;#NULO#;#NULO#;#NULO#;1,20002E+11;#NULO#;PCO;D;DEFERIDO
200016845994003;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AL;AL;ALAGOAS;3;GOVERNADOR;COLIGAÇÃO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;20001684599;ALAGOAS MERECE MAIS;UNIÃO / PSDB/CIDADANIA / PSB / PP;D;DEFERIDO
900016832644005;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;GO;GO;GOIÁS;5;SENADOR;COLIGAÇÃO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;90001683264;JUNTOS POR GOIÁS E PELO BRASIL;PT/PC DO B/PV / PSB;D;DEFERIDO
1900016817931003;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RJ;RJ;RIO DE JANEIRO;3;GOVERNADOR;COLIGAÇÃO;10;REPUBLICANOS;REPUBLICANOS;-1;#NULO#;#NULO#;#NULO#;1,90002E+11;RIO UNIDO E MAIS FORTE;AVANTE / DC / MDB / PL / PMN / PODE / PP / PROS / PRTB / PSC / PTB / REPUBLICANOS / SOLIDARIEDADE / UNIÃO;D;DEFERIDO
900016817464406;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;GO;GO;GOIÁS;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;90001681746;#NULO#;UNIÃO;D;DEFERIDO
2700016833811203;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;TO;TO;TOCANTINS;3;GOVERNADOR;COLIGAÇÃO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;-1;#NULO#;#NULO#;#NULO#;2,70002E+11;União pelo Tocantins;PSDB/CIDADANIA / UNIÃO / PDT / SOLIDARIEDADE / PTB / REPUBLICANOS / PSC;D;DEFERIDO
1500016822725005;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PB;PB;PARAÍBA;5;SENADOR;FEDERAÇÃO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;3;Federação PSOL REDE;PSOL/REDE;REDE / PSOL;1,50002E+11;#NULO#;PSOL/REDE;D;DEFERIDO
2200016816034306;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RO;RO;RONDÔNIA;6;DEPUTADO FEDERAL;FEDERAÇÃO;43;PV;PARTIDO VERDE;2;Federação Brasil da Esperança - FE BRASIL;PT/PC DO B/PV;PT / PV / PC DO B;2,20002E+11;#NULO#;PT/PC DO B/PV;D;DEFERIDO
400016853012306;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AM;AM;AMAZONAS;6;DEPUTADO FEDERAL;FEDERAÇÃO;23;CIDADANIA;CIDADANIA;1;Federação PSDB Cidadania;PSDB/CIDADANIA;CIDADANIA / PSDB;40001685301;#NULO#;PSDB/CIDADANIA;D;DEFERIDO
1400016817772307;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PA;PA;PARÁ;7;DEPUTADO ESTADUAL;FEDERAÇÃO;23;CIDADANIA;CIDADANIA;1;Federação PSDB Cidadania;PSDB/CIDADANIA;CIDADANIA / PSDB;1,40002E+11;#NULO#;PSDB/CIDADANIA;D;DEFERIDO
2500016822967006;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SP;SP;SÃO PAULO;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;70;AVANTE;AVANTE;-1;#NULO#;#NULO#;#NULO#;2,50002E+11;#NULO#;AVANTE;D;DEFERIDO
1600016823215507;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PR;PR;PARANÁ;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;-1;#NULO#;#NULO#;#NULO#;1,60002E+11;#NULO#;PSD;D;DEFERIDO
2500016816174004;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SP;SP;SÃO PAULO;4;VICE-GOVERNADOR;COLIGAÇÃO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;2,50002E+11;Juntos por São Paulo;PT/PC DO B/PV / PSB / PSOL/REDE / AGIR;D;DEFERIDO
500016814271004;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;BA;BA;BAHIA;4;VICE-GOVERNADOR;COLIGAÇÃO;10;REPUBLICANOS;REPUBLICANOS;-1;#NULO#;#NULO#;#NULO#;50001681427;PRA MUDAR A BAHIA;PSDB/CIDADANIA / REPUBLICANOS / PP / PDT / PTB / PODE / PSC / DC / PRTB / UNIÃO / SOLIDARIEDADE / PMN;D;DEFERIDO
2000016832031906;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RN;RN;RIO GRANDE DO NORTE;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;19;PODE;PODEMOS;-1;#NULO#;#NULO#;#NULO#;2,00002E+11;#NULO#;PODE;D;DEFERIDO
100016832981907;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AC;AC;ACRE;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;19;PODE;PODEMOS;-1;#NULO#;#NULO#;#NULO#;10001683298;#NULO#;PODE;D;DEFERIDO
500016814277703;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;BA;BA;BAHIA;3;GOVERNADOR;COLIGAÇÃO;77;SOLIDARIEDADE;SOLIDARIEDADE;-1;#NULO#;#NULO#;#NULO#;50001681427;PRA MUDAR A BAHIA;PSDB/CIDADANIA / REPUBLICANOS / PP / PDT / PTB / PODE / PSC / DC / PRTB / UNIÃO / SOLIDARIEDADE / PMN;D;DEFERIDO
2100016814802203;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RS;RS;RIO GRANDE DO SUL;3;GOVERNADOR;COLIGAÇÃO;22;PL;PARTIDO LIBERAL;-1;#NULO#;#NULO#;#NULO#;2,10002E+11;Para Defender e Transformar o Rio Grande ;REPUBLICANOS / PATRIOTA / PROS / PL;D;DEFERIDO
2100016846802907;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RS;RS;RIO GRANDE DO SUL;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;29;PCO;PARTIDO DA CAUSA OPERÁRIA;-1;#NULO#;#NULO#;#NULO#;2,10002E+11;#NULO#;PCO;IR;INDEFERIDO COM RECURSO
2200016809052006;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RO;RO;RONDÔNIA;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;20;PSC;PARTIDO SOCIAL CRISTÃO;-1;#NULO#;#NULO#;#NULO#;2,20002E+11;#NULO#;PSC;D;DEFERIDO
900016832646509;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;GO;GO;GOIÁS;9;1º SUPLENTE;COLIGAÇÃO;65;PC DO B;PARTIDO COMUNISTA DO BRASIL;2;Federação Brasil da Esperança - FE BRASIL;PT/PC DO B/PV;PT / PV / PC DO B;90001683264;JUNTOS POR GOIÁS E PELO BRASIL;PT/PC DO B/PV / PSB;D;DEFERIDO
2500016816147704;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SP;SP;SÃO PAULO;4;VICE-GOVERNADOR;COLIGAÇÃO;77;SOLIDARIEDADE;SOLIDARIEDADE;-1;#NULO#;#NULO#;#NULO#;2,50002E+11;São Paulo pra Frente;PSDB/CIDADANIA / AVANTE / MDB / PATRIOTA / UNIÃO / PODE / PP / SOLIDARIEDADE;D;DEFERIDO
500016853212106;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;BA;BA;BAHIA;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;21;PCB;PARTIDO COMUNISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;50001685321;#NULO#;PCB;D;DEFERIDO
500016814271003;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;BA;BA;BAHIA;3;GOVERNADOR;COLIGAÇÃO;10;REPUBLICANOS;REPUBLICANOS;-1;#NULO#;#NULO#;#NULO#;50001681427;PRA MUDAR A BAHIA;PSDB/CIDADANIA / REPUBLICANOS / PP / PDT / PTB / PODE / PSC / DC / PRTB / UNIÃO / SOLIDARIEDADE / PMN;D;DEFERIDO
1400016853612707;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PA;PA;PARÁ;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;27;DC;DEMOCRACIA CRISTÃ;-1;#NULO#;#NULO#;#NULO#;1,40002E+11;#NULO#;DC;D;DEFERIDO
100016811235505;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AC;AC;ACRE;5;SENADOR;COLIGAÇÃO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;-1;#NULO#;#NULO#;#NULO#;10001681123;COM A FORÇA DO POVO;PSD / PROS / AVANTE / PTB;D;DEFERIDO
400016814321006;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AM;AM;AMAZONAS;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;10;REPUBLICANOS;REPUBLICANOS;-1;#NULO#;#NULO#;#NULO#;40001681432;#NULO#;REPUBLICANOS;D;DEFERIDO
1200016814221910;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MS;MS;MATO GROSSO DO SUL;10;2º SUPLENTE;COLIGAÇÃO;19;PODE;PODEMOS;-1;#NULO#;#NULO#;#NULO#;1,20002E+11;TOCANDO EM FRENTE PARA CUIDAR DA NOSSA GENTE;UNIÃO / PODE;D;DEFERIDO
1700016812271904;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PE;PE;PERNAMBUCO;4;VICE-GOVERNADOR;COLIGAÇÃO;19;PODE;PODEMOS;-1;#NULO#;#NULO#;#NULO#;1,70002E+11;PERNAMBUCO COM FORÇA DE NOVO;PODE / PSC / UNIÃO / PATRIOTA;DR;DEFERIDO COM RECURSO
2000016811735505;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RN;RN;RIO GRANDE DO NORTE;5;SENADOR;COLIGAÇÃO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;-1;#NULO#;#NULO#;#NULO#;2,00002E+11;MUDA RN;PP / PL / UNIÃO / PSD / SOLIDARIEDADE / PSC;D;DEFERIDO
2700016832722309;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;TO;TO;TOCANTINS;9;1º SUPLENTE;COLIGAÇÃO;23;CIDADANIA;CIDADANIA;1;Federação PSDB Cidadania;PSDB/CIDADANIA;CIDADANIA / PSDB;2,70002E+11;UNIÃO PELO TOCANTINS;PTB / PSC / PDT / UNIÃO / PSDB/CIDADANIA / REPUBLICANOS / SOLIDARIEDADE;DR;DEFERIDO COM RECURSO
1700016851621804;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PE;PE;PERNAMBUCO;4;VICE-GOVERNADOR;FEDERAÇÃO;18;REDE;REDE SUSTENTABILIDADE;3;Federação PSOL REDE;PSOL/REDE;REDE / PSOL;1,70002E+11;#NULO#;PSOL/REDE;D;DEFERIDO
2200016822871806;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RO;RO;RONDÔNIA;6;DEPUTADO FEDERAL;FEDERAÇÃO;18;REDE;REDE SUSTENTABILIDADE;3;Federação PSOL REDE;PSOL/REDE;REDE / PSOL;2,20002E+11;#NULO#;PSOL/REDE;D;DEFERIDO
2600016826651809;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SE;SE;SERGIPE;9;1º SUPLENTE;FEDERAÇÃO;18;REDE;REDE SUSTENTABILIDADE;3;Federação PSOL REDE;PSOL/REDE;REDE / PSOL;2,60002E+11;#NULO#;PSOL/REDE;DR;DEFERIDO COM RECURSO
